6.2263e-05, 0, 0, 0, 0, 0, 0, 3.79366e-13, 49.9327, -6.0787e-13, -22.9126, 1.88055e-13, 0.0114282, -2.13428e-15
0.00105598, 0, 0, 0, 0, 0, 0, 4.2158e-13, 50.0211, -5.73829e-13, -22.9096, 1.91604e-13, 0.0166612, -3.25262e-15
0.00205485, 0, 0, 0, 0, 0, 0, 4.13066e-13, 50.0262, -5.66385e-13, -22.909, 1.89996e-13, 0.0164495, -3.5533e-15
0.00310945, 0, 0, 0, 0, 0, 0, 4.04418e-13, 50.0316, -5.59189e-13, -22.9082, 1.88366e-13, 0.0161319, -3.8487e-15
0.00508114, 0, 0, 0, 0, 0, 0, 3.88684e-13, 50.0418, -5.45247e-13, -22.9066, 1.85318e-13, 0.0155278, -4.41902e-15
0.00633035, 0, 0, 0, 0, 0, 0, 3.82403e-13, 50.0461, -5.39282e-13, -22.906, 1.8406e-13, 0.0152754, -4.66156e-15
0.00702975, 0, 0, 0, 0, 0, 0, 3.79469e-13, 50.0482, -5.36305e-13, -22.9057, 1.83447e-13, 0.0151523, -4.781e-15
0.00770616, 0, 0, 0, 0, 0, 0, 3.75215e-13, 50.0513, -5.31829e-13, -22.9052, 1.82539e-13, 0.0149694, -4.95964e-15
0.0083759, 0, 0, 0, 0, 0, 0, 3.7107e-13, 50.0543, -5.27324e-13, -22.9048, 1.81639e-13, 0.0147871, -5.13896e-15
0.00902913, 0, 0, 0, 0, 0, 0, 3.67067e-13, 50.0574, -5.228e-13, -22.9043, 1.8075e-13, 0.0146062, -5.31827e-15
0.0100563, 0, 0, 0, 0, 0, 0, 3.61278e-13, 50.062, -5.15969e-13, -22.9036, 1.79433e-13, 0.0143365, -5.588e-15
0.0123493, 0, 0, 0, 0, 0, 0, 3.47972e-13, 50.0731, -4.98987e-13, -22.9019, 1.76275e-13, 0.0136801, -6.25587e-15
0.0130513, 0, 0, 0, 0, 0, 0, 3.43389e-13, 50.0771, -4.92704e-13, -22.9013, 1.75144e-13, 0.0134416, -6.50245e-15
0.013738, 0, 0, 0, 0, 0, 0, 3.38725e-13, 50.0815, -4.85663e-13, -22.9007, 1.73913e-13, 0.0131809, -6.77496e-15
0.0144217, 0, 0, 0, 0, 0, 0, 3.34788e-13, 50.0854, -4.79366e-13, -22.9001, 1.72834e-13, 0.0129509, -7.01764e-15
0.0150953, 0, 0, 0, 0, 0, 0, 3.31055e-13, 50.0892, -4.73042e-13, -22.8995, 1.71771e-13, 0.0127228, -7.26027e-15
0.0160563, 0, 0, 0, 0, 0, 0, 3.26269e-13, 50.0944, -4.64308e-13, -22.8988, 1.70338e-13, 0.0124126, -7.59347e-15
0.0170555, 0, 0, 0, 0, 0, 0, 3.21407e-13, 50.1001, -4.54703e-13, -22.8979, 1.68801e-13, 0.0120767, -7.95835e-15
0.018055, 0, 0, 0, 0, 0, 0, 3.17306e-13, 50.1052, -4.45841e-13, -22.8971, 1.67421e-13, 0.0117718, -8.29322e-15
0.019058, 0, 0, 0, 0, 0, 0, 3.13917e-13, 50.1098, -4.37762e-13, -22.8965, 1.66194e-13, 0.0114984, -8.59651e-15
0.0200567, 0, 0, 0, 0, 0, 0, 3.10198e-13, 50.1152, -4.28014e-13, -22.8956, 1.64748e-13, 0.0111733, -8.96075e-15
0.0210562, 0, 0, 0, 0, 0, 0, 3.0711e-13, 50.1202, -4.19027e-13, -22.8949, 1.63449e-13, 0.0108778, -9.29505e-15
0.0220585, 0, 0, 0, 0, 0, 0, 3.03453e-13, 50.1268, -4.06732e-13, -22.8939, 1.61723e-13, 0.0104809, -9.74914e-15
0.0259787, 0, 0, 0, 0, 0, 0, 2.98359e-13, 50.1374, -3.86708e-13, -22.8923, 1.59016e-13, 0.00984427, -1.04881e-14
0.0266988, 0, 0, 0, 0, 0, 0, 2.98182e-13, 50.1378, -3.85872e-13, -22.8923, 1.58906e-13, 0.00981814, -1.05187e-14
0.0273909, 0, 0, 0, 0, 0, 0, 2.97743e-13, 50.1391, -3.83406e-13, -22.8921, 1.58585e-13, 0.00974237, -1.06079e-14
0.0281053, 0, 0, 0, 0, 0, 0, 2.97318e-13, 50.1403, -3.80936e-13, -22.8919, 1.58266e-13, 0.00966661, -1.06973e-14
0.0288411, 0, 0, 0, 0, 0, 0, 2.97048e-13, 50.1411, -3.79287e-13, -22.8918, 1.58054e-13, 0.00961624, -1.07568e-14
0.0296382, 0, 0, 0, 0, 0, 0, 2.96533e-13, 50.1428, -3.75989e-13, -22.8915, 1.57633e-13, 0.00951574, -1.08759e-14
0.0304247, 0, 0, 0, 0, 0, 0, 2.9593e-13, 50.1449, -3.71854e-13, -22.8912, 1.57109e-13, 0.00939025, -1.1025e-14
0.0311836, 0, 0, 0, 0, 0, 0, 2.95486e-13, 50.1465, -3.68542e-13, -22.891, 1.56694e-13, 0.0092902, -1.11442e-14
0.0320327, 0, 0, 0, 0, 0, 0, 2.95181e-13, 50.1477, -3.66059e-13, -22.8908, 1.56384e-13, 0.00921555, -1.12334e-14
0.0327592, 0, 0, 0, 0, 0, 0, 2.94718e-13, 50.1498, -3.61918e-13, -22.8905, 1.55873e-13, 0.00909161, -1.13819e-14
0.0334675, 0, 0, 0, 0, 0, 0, 2.94304e-13, 50.1518, -3.5777e-13, -22.8902, 1.55365e-13, 0.00896806, -1.15304e-14
0.034166, 0, 0, 0, 0, 0, 0, 2.94229e-13, 50.1522, -3.5694e-13, -22.8901, 1.55264e-13, 0.00894344, -1.15601e-14
0.0353408, 0, 0, 0, 0, 0, 0, 2.93895e-13, 50.1542, -3.52797e-13, -22.8898, 1.54764e-13, 0.00882107, -1.17078e-14
0.0360881, 0, 0, 0, 0, 0, 0, 2.93595e-13, 50.1562, -3.48638e-13, -22.8895, 1.54266e-13, 0.00869859, -1.18562e-14
0.0387163, 0, 0, 0, 0, 0, 0, 2.93224e-13, 50.1594, -3.41972e-13, -22.889, 1.53479e-13, 0.00850356, -1.20933e-14
0.0394625, 0, 0, 0, 0, 0, 0, 2.93081e-13, 50.161, -3.38632e-13, -22.8888, 1.53089e-13, 0.00840632, -1.2212e-14
