5.6384e-05, 0, 0, 0, 0, 0, 0, 4.2074e-13, 50.217, -5.8234e-13, -22.8822, 1.92022e-13, 0.00931595, -3.56339e-15
0.00126315, 0, 0, 0, 0, 0, 0, 4.70748e-13, 50.3876, -5.46728e-13, -22.8689, 1.96431e-13, 0.0125318, -4.91395e-15
0.0021908, 0, 0, 0, 0, 0, 0, 4.69699e-13, 50.392, -5.34796e-13, -22.8682, 1.95163e-13, 0.0122161, -5.21782e-15
0.00309429, 0, 0, 0, 0, 0, 0, 4.68004e-13, 50.3953, -5.20816e-13, -22.8675, 1.93574e-13, 0.0117231, -5.57751e-15
0.00401429, 0, 0, 0, 0, 0, 0, 4.67076e-13, 50.3974, -5.11502e-13, -22.867, 1.92532e-13, 0.0113978, -5.81809e-15
0.00505435, 0, 0, 0, 0, 0, 0, 4.6617e-13, 50.4, -4.99915e-13, -22.8664, 1.91255e-13, 0.0109994, -6.11804e-15
0.00600618, 0, 0, 0, 0, 0, 0, 4.65435e-13, 50.4029, -4.8713e-13, -22.8657, 1.89872e-13, 0.010566, -6.45033e-15
0.00705441, 0, 0, 0, 0, 0, 0, 4.65029e-13, 50.4054, -4.7553e-13, -22.8652, 1.88638e-13, 0.0101791, -6.75276e-15
0.00805401, 0, 0, 0, 0, 0, 0, 4.64653e-13, 50.4078, -4.62932e-13, -22.8646, 1.87297e-13, 0.00977607, -7.07865e-15
0.00905627, 0, 0, 0, 0, 0, 0, 4.6494e-13, 50.4106, -4.51228e-13, -22.864, 1.8612e-13, 0.00938689, -7.38913e-15
0.0100558, 0, 0, 0, 0, 0, 0, 4.65251e-13, 50.413, -4.39687e-13, -22.8634, 1.84954e-13, 0.00901903, -7.69263e-15
0.0110543, 0, 0, 0, 0, 0, 0, 4.65776e-13, 50.4153, -4.28164e-13, -22.8629, 1.83808e-13, 0.00865704, -7.99645e-15
0.012645, 0, 0, 0, 0, 0, 0, 4.66758e-13, 50.4182, -4.13162e-13, -22.8622, 1.82345e-13, 0.00819273, -8.39332e-15
0.0135994, 0, 0, 0, 0, 0, 0, 4.67746e-13, 50.4205, -4.01622e-13, -22.8617, 1.81241e-13, 0.00784098, -8.69956e-15
0.0145245, 0, 0, 0, 0, 0, 0, 4.69071e-13, 50.4229, -3.88988e-13, -22.8611, 1.80051e-13, 0.00746184, -9.0355e-15
0.0154763, 0, 0, 0, 0, 0, 0, 4.70329e-13, 50.4248, -3.78668e-13, -22.8607, 1.79094e-13, 0.00715625, -9.31058e-15
0.0163701, 0, 0, 0, 0, 0, 0, 4.7191e-13, 50.4269, -3.67245e-13, -22.8602, 1.7805e-13, 0.00682257, -9.61559e-15
0.0172692, 0, 0, 0, 0, 0, 0, 4.73672e-13, 50.4289, -3.55835e-13, -22.8597, 1.77023e-13, 0.00649352, -9.92095e-15
0.018161, 0, 0, 0, 0, 0, 0, 4.75212e-13, 50.4305, -3.46737e-13, -22.8594, 1.76215e-13, 0.0062344, -1.01648e-14
0.0190515, 0, 0, 0, 0, 0, 0, 4.77081e-13, 50.4322, -3.36555e-13, -22.8589, 1.75322e-13, 0.00594789, -1.04381e-14
0.0200545, 0, 0, 0, 0, 0, 0, 4.79087e-13, 50.4339, -3.26385e-13, -22.8585, 1.74442e-13, 0.00566496, -1.07116e-14
0.0210542, 0, 0, 0, 0, 0, 0, 4.81719e-13, 50.436, -3.13986e-13, -22.8581, 1.73384e-13, 0.0053243, -1.10456e-14
0.0220541, 0, 0, 0, 0, 0, 0, 4.87983e-13, 50.4375, -3.00778e-13, -22.8577, 1.72622e-13, 0.00503248, -1.14252e-14
0.023054, 0, 0, 0, 0, 0, 0, 4.86985e-13, 50.4395, -2.91532e-13, -22.8572, 1.71512e-13, 0.0047191, -1.16521e-14
0.0240543, 0, 0, 0, 0, 0, 0, 4.89812e-13, 50.4413, -2.80382e-13, -22.8568, 1.706e-13, 0.00442359, -1.19537e-14
0.0250541, 0, 0, 0, 0, 0, 0, 4.9252e-13, 50.4428, -2.70353e-13, -22.8564, 1.69793e-13, 0.0041615, -1.22257e-14
0.0260543, 0, 0, 0, 0, 0, 0, 4.95986e-13, 50.4445, -2.58144e-13, -22.856, 1.68825e-13, 0.00384642, -1.25573e-14
0.0270539, 0, 0, 0, 0, 0, 0, 4.99283e-13, 50.4461, -2.47072e-13, -22.8556, 1.67961e-13, 0.00356419, -1.28584e-14
0.0280539, 0, 0, 0, 0, 0, 0, 5.02367e-13, 50.4475, -2.37146e-13, -22.8552, 1.67196e-13, 0.00331408, -1.31288e-14
0.0290541, 0, 0, 0, 0, 0, 0, 5.06278e-13, 50.4491, -2.25067e-13, -22.8548, 1.66277e-13, 0.00301343, -1.34582e-14
0.030054, 0, 0, 0, 0, 0, 0, 5.09594e-13, 50.4504, -2.15203e-13, -22.8545, 1.65539e-13, 0.00277065, -1.37275e-14
0.0310542, 0, 0, 0, 0, 0, 0, 5.13393e-13, 50.4518, -2.043e-13, -22.8541, 1.64732e-13, 0.00250541, -1.40256e-14
0.0320536, 0, 0, 0, 0, 0, 0, 5.17313e-13, 50.4532, -1.93428e-13, -22.8538, 1.63939e-13, 0.00224389, -1.43231e-14
0.0330728, 0, 0, 0, 0, 0, 0, 5.21349e-13, 50.4545, -1.82601e-13, -22.8534, 1.63159e-13, 0.00198644, -1.46198e-14
0.0343092, 0, 0, 0, 0, 0, 0, 5.26767e-13, 50.4561, -1.68568e-13, -22.853, 1.62165e-13, 0.00165694, -1.50048e-14
0.0352899, 0, 0, 0, 0, 0, 0, 5.31061e-13, 50.4573, -1.57809e-13, -22.8526, 1.61416e-13, 0.00140743, -1.53004e-14
0.0365883, 0, 0, 0, 0, 0, 0, 5.35903e-13, 50.4586, -1.46046e-13, -22.8523, 1.60607e-13, 0.00113801, -1.56239e-14
0.0378398, 0, 0, 0, 0, 0, 0, 5.41327e-13, 50.4599, -1.33264e-13, -22.8519, 1.59741e-13, 0.000848849, -1.59758e-14
